screen_name,text,date,favorite_count,retweet_count,location
writenaregiven,#Xiaomi has launched a preparatory campaign on social networks for the official start of sales of the #RedmiNote8T… https://t.co/FErrsi3StD,2019-11-17 12:46:34,0,0,Pakistan
GadgetFansID,"Ada yang kecewa dengan Redmi Note 8? Nih Redmi Note 8T

https://t.co/9A0GXIFPup

Kalau mau beli coba nyari disini y… https://t.co/ieUelLJcP0",2019-11-17 11:13:06,1,0,"Kebumen, Indonesia"
StevenSch4,"RT @twandroid: 📱 @Griffoooo a testé le Xiaomi #RedmiNote8T ! 😁👍

C'est oui :
🔸 La polyvalence photo
🔸 Les performances
🔸 Le prix

C'est non…",2019-11-17 07:03:03,0,10,"Lavaufranche, France"
salad831,RT @XiaomiUK: No wallet? No problem. Tap #RedmiNote8T anywhere for contactless payments. Coming soon to the UK.,2019-11-17 04:23:41,0,4,
sree_1179,"RT @XiaomiUK: Sometimes it's the little things that make your day. Get close with Redmi Note 8 Series' macro lens.

#RedmiNote8T coming soo…",2019-11-17 02:08:52,0,3,"Hyderabad, India"
vmrr8395,"RT @ExplorerMitu: Y llega el momento de la despedida...
Agradecer a los MiFans de Bizkaia la estupenda mañana que hemos pasado. Hasta la pr…",2019-11-16 23:20:42,0,3,
Pearclarebear,"RT @XiaomiUK: Sometimes it's the little things that make your day. Get close with Redmi Note 8 Series' macro lens.

#RedmiNote8T coming soo…",2019-11-16 22:45:33,0,3,United Kingdom
android_polska,"Oto smartfon, który ma królować na polskim rynku. Ma ku temu duże szanse.

Od: @Pewek_

https://t.co/pULx41PrCa

#Xiaomi #Redmi #RedmiNote8T",2019-11-16 19:00:23,0,0,Polska
somsaha420,"RT @XiaomiUK: Sometimes it's the little things that make your day. Get close with Redmi Note 8 Series' macro lens.

#RedmiNote8T coming soo…",2019-11-16 17:37:40,0,3,"Siliguri, India"
paulxiaomi,Empezando quedada en el Skull @micommes @kobazulo @mifanclubzonanorte #mifan #tinyplanet #planetapequeño… https://t.co/SpAcgVVBd6,2019-11-16 16:23:10,1,0,Bilbao
